temperature,rainfall,humidity,yeild_apples
49.00,73.00,99.00,81.20
33.00,100.00,73.00,73.10
22.00,20.00,98.00,59.40
50.00,90.00,27.00,50.50
71.00,21.00,85.00,63.00
77.00,98.00,27.00,58.30
87.00,82.00,34.00,59.00
96.00,53.00,45.00,57.60
41.00,64.00,45.00,49.90
99.00,76.00,94.00,89.60
100.00,72.00,45.00,64.10
43.00,62.00,42.00,48.20
97.00,83.00,44.00,66.30
76.00,66.00,88.00,79.00
67.00,75.00,42.00,56.90
79.00,91.00,91.00,88.60
93.00,28.00,24.00,39.00
34.00,91.00,64.00,66.10
71.00,35.00,72.00,60.70
72.00,40.00,98.00,75.40
73.00,58.00,29.00,46.50
52.00,21.00,71.00,52.20
56.00,61.00,26.00,42.50
88.00,92.00,49.00,69.70
39.00,59.00,92.00,71.50
91.00,59.00,64.00,67.90
40.00,47.00,84.00,64.10
31.00,71.00,55.00,55.00
91.00,33.00,89.00,72.60
81.00,26.00,91.00,69.50
87.00,51.00,61.00,63.20
95.00,98.00,87.00,91.90
22.00,44.00,64.00,49.60
44.00,83.00,58.00,62.70
88.00,56.00,35.00,51.90
32.00,95.00,51.00,60.40
91.00,43.00,94.00,78.10
37.00,63.00,34.00,43.30
37.00,83.00,72.00,68.30
63.00,71.00,55.00,61.40
97.00,35.00,80.00,69.90
53.00,36.00,48.00,45.40
29.00,34.00,60.00,46.00
49.00,99.00,35.00,57.00
34.00,28.00,73.00,51.70
72.00,83.00,62.00,70.30
56.00,61.00,31.00,45.00
88.00,58.00,95.00,82.50
56.00,49.00,35.00,43.40
65.00,45.00,23.00,38.00
44.00,73.00,28.00,44.70
54.00,79.00,55.00,62.00
72.00,61.00,64.00,64.70
91.00,55.00,63.00,66.20
57.00,89.00,74.00,75.10
80.00,51.00,42.00,52.30
75.00,89.00,63.00,73.20
80.00,68.00,82.00,77.40
54.00,76.00,82.00,74.60
63.00,51.00,95.00,75.40
28.00,83.00,44.00,52.50
90.00,74.00,51.00,65.70
55.00,22.00,71.00,53.10
62.00,40.00,80.00,64.40
36.00,27.00,27.00,28.80
58.00,68.00,89.00,76.50
94.00,89.00,65.00,78.00
92.00,94.00,25.00,59.10
75.00,20.00,35.00,38.50
62.00,74.00,47.00,58.10
75.00,60.00,37.00,51.50
35.00,43.00,42.00,40.90
98.00,33.00,20.00,39.50
58.00,60.00,64.00,61.60
62.00,70.00,46.00,56.40
45.00,92.00,75.00,74.10
67.00,50.00,69.00,62.90
21.00,100.00,97.00,82.70
45.00,31.00,30.00,33.30
74.00,59.00,83.00,74.00
25.00,92.00,76.00,70.60
70.00,38.00,84.00,67.40
88.00,30.00,27.00,40.10
37.00,39.00,47.00,42.60
62.00,32.00,88.00,66.00
25.00,69.00,65.00,58.20
89.00,32.00,71.00,62.90
74.00,45.00,63.00,59.80
41.00,90.00,39.00,54.70
22.00,42.00,99.00,66.50
87.00,68.00,78.00,76.80
30.00,77.00,39.00,48.60
94.00,70.00,64.00,71.80
92.00,48.00,100.00,82.80
93.00,69.00,34.00,56.30
43.00,34.00,27.00,32.30
45.00,64.00,94.00,75.20
93.00,70.00,97.00,88.10
74.00,73.00,88.00,80.70
61.00,88.00,84.00,80.60
96.00,40.00,65.00,63.70
67.00,46.00,57.00,55.70
43.00,83.00,46.00,56.50
93.00,28.00,63.00,58.50
64.00,88.00,28.00,53.20
48.00,94.00,55.00,65.30
74.00,21.00,99.00,70.60
59.00,51.00,47.00,50.60
84.00,79.00,78.00,79.50
22.00,43.00,60.00,47.30
49.00,52.00,90.00,70.40
49.00,85.00,93.00,81.80
39.00,34.00,64.00,50.00
41.00,78.00,23.00,43.10
21.00,95.00,29.00,47.20
58.00,93.00,74.00,76.50
70.00,98.00,20.00,53.40
65.00,82.00,89.00,82.10
36.00,44.00,60.00,50.40
31.00,82.00,62.00,61.80
38.00,56.00,39.00,43.90
78.00,32.00,98.00,74.20
35.00,86.00,50.00,57.80
51.00,32.00,36.00,37.80
65.00,37.00,73.00,60.60
41.00,78.00,66.00,64.60
49.00,22.00,32.00,32.40
78.00,34.00,27.00,39.30
86.00,58.00,24.00,46.60
53.00,62.00,82.00,70.20
89.00,60.00,54.00,62.80
70.00,71.00,25.00,47.80
47.00,26.00,88.00,61.20
60.00,82.00,57.00,65.10
37.00,36.00,65.00,50.70
33.00,79.00,77.00,68.80
85.00,38.00,52.00,54.40
84.00,46.00,55.00,58.10
47.00,97.00,90.00,83.50
37.00,72.00,86.00,72.00
55.00,65.00,33.00,47.00
29.00,94.00,36.00,52.00
76.00,57.00,63.00,63.80
49.00,60.00,71.00,63.30
77.00,96.00,63.00,75.70
96.00,50.00,73.00,70.70
71.00,70.00,93.00,81.70
70.00,42.00,95.00,74.10
29.00,96.00,35.00,52.10
48.00,58.00,74.00,64.00
75.00,52.00,82.00,71.60
47.00,66.00,73.00,65.70
82.00,96.00,43.00,66.70
88.00,32.00,88.00,71.20
28.00,77.00,58.00,57.70
39.00,43.00,30.00,35.70
100.00,97.00,53.00,75.60
73.00,92.00,68.00,76.20
68.00,99.00,36.00,61.30
58.00,88.00,25.00,50.50
80.00,42.00,41.00,49.10
51.00,30.00,48.00,43.20
99.00,38.00,34.00,48.20
47.00,95.00,59.00,67.40
50.00,78.00,29.00,47.90
35.00,89.00,63.00,65.20
99.00,56.00,67.00,70.10
32.00,65.00,100.00,75.90
82.00,23.00,22.00,34.30
83.00,26.00,29.00,38.90
30.00,91.00,85.00,75.80
43.00,29.00,45.00,39.80
91.00,93.00,54.00,73.10
96.00,58.00,49.00,61.10
34.00,90.00,22.00,44.80
22.00,62.00,37.00,41.50
54.00,79.00,59.00,64.00
72.00,20.00,59.00,49.90
86.00,57.00,73.00,70.80
35.00,94.00,80.00,75.20
100.00,49.00,62.00,65.70
28.00,80.00,82.00,70.60
74.00,56.00,42.00,52.60
66.00,84.00,36.00,56.40
78.00,92.00,44.00,65.20
78.00,44.00,81.00,69.30
86.00,100.00,66.00,80.20
65.00,62.00,82.00,72.60
90.00,48.00,26.00,45.40
44.00,36.00,31.00,35.10
88.00,80.00,32.00,57.60
57.00,97.00,82.00,81.50
45.00,28.00,84.00,59.40
83.00,53.00,88.00,76.50
80.00,38.00,78.00,66.40
41.00,22.00,27.00,28.30
26.00,65.00,30.00,39.70
42.00,32.00,68.00,52.00
39.00,20.00,45.00,36.30
98.00,54.00,54.00,62.80
36.00,56.00,41.00,44.50
98.00,100.00,97.00,98.10
28.00,23.00,30.00,27.50
100.00,31.00,46.00,52.30
37.00,76.00,70.00,65.20
31.00,51.00,94.00,68.50
85.00,36.00,70.00,62.80
51.00,47.00,40.00,44.30
78.00,93.00,27.00,57.00
90.00,99.00,85.00,90.20
78.00,84.00,27.00,54.30
62.00,44.00,74.00,62.60
71.00,55.00,43.00,52.20
42.00,54.00,99.00,74.10
37.00,88.00,93.00,80.30
57.00,49.00,96.00,74.10
74.00,36.00,21.00,36.10
53.00,54.00,33.00,43.30
86.00,56.00,81.00,74.50
99.00,28.00,57.00,56.70
41.00,96.00,46.00,60.00
32.00,24.00,64.00,45.60
93.00,60.00,81.00,77.10
51.00,92.00,69.00,72.30
44.00,99.00,72.00,74.50
88.00,98.00,90.00,92.00
64.00,87.00,79.00,78.40
57.00,94.00,31.00,55.10
32.00,78.00,90.00,74.80
57.00,77.00,93.00,81.00
85.00,69.00,62.00,68.70
37.00,93.00,90.00,80.30
71.00,36.00,51.00,50.50
89.00,58.00,36.00,53.20
100.00,58.00,80.00,77.40
38.00,71.00,51.00,54.40
35.00,34.00,70.00,52.20
93.00,34.00,75.00,66.30
55.00,80.00,63.00,66.50
94.00,72.00,42.00,61.40
59.00,76.00,56.00,62.60
69.00,66.00,67.00,67.10
30.00,29.00,67.00,48.20
22.00,32.00,65.00,46.50
66.00,36.00,98.00,73.00
55.00,87.00,42.00,58.10
81.00,33.00,85.00,68.60
64.00,40.00,49.00,49.30
64.00,87.00,54.00,65.90
66.00,28.00,86.00,64.60
37.00,60.00,33.00,41.90
57.00,57.00,43.00,50.00
90.00,39.00,30.00,44.70
32.00,61.00,87.00,68.20
37.00,43.00,82.00,61.30
49.00,78.00,59.00,62.70
49.00,54.00,73.00,62.50
82.00,28.00,74.00,61.80
62.00,47.00,66.00,59.50
62.00,25.00,89.00,64.40
53.00,91.00,51.00,63.40
80.00,73.00,51.00,63.40
66.00,79.00,24.00,48.90
25.00,63.00,34.00,40.90
82.00,31.00,75.00,63.20
80.00,62.00,76.00,72.60
84.00,79.00,65.00,73.00
25.00,76.00,23.00,39.30
62.00,30.00,79.00,60.90
99.00,96.00,73.00,85.10
50.00,39.00,26.00,34.70
27.00,43.00,62.00,49.30
75.00,29.00,53.00,50.20
31.00,27.00,80.00,54.30
35.00,65.00,53.00,53.00
72.00,51.00,74.00,66.70
29.00,57.00,20.00,32.90
61.00,26.00,23.00,31.50
90.00,53.00,85.00,76.40
44.00,98.00,98.00,87.20
42.00,46.00,50.00,47.20
56.00,85.00,88.00,80.70
76.00,73.00,62.00,68.10
23.00,86.00,85.00,72.90
69.00,68.00,27.00,47.70
82.00,64.00,58.00,64.60
85.00,74.00,29.00,53.70
77.00,65.00,61.00,65.40
20.00,65.00,70.00,58.50
74.00,40.00,57.00,55.30
73.00,30.00,23.00,35.10
38.00,28.00,40.00,36.00
63.00,38.00,66.00,57.00
27.00,45.00,25.00,31.40
44.00,70.00,25.00,42.30
46.00,43.00,52.00,48.10
93.00,27.00,76.00,64.70
80.00,69.00,98.00,85.70
73.00,50.00,74.00,66.60
95.00,34.00,30.00,44.20
44.00,62.00,88.00,71.40
90.00,60.00,79.00,75.50
60.00,92.00,23.00,51.10
53.00,47.00,92.00,70.70
89.00,53.00,57.00,62.20
71.00,58.00,33.00,48.10
88.00,57.00,30.00,49.70
85.00,55.00,51.00,59.00
38.00,65.00,89.00,71.60
21.00,34.00,69.00,48.90
64.00,64.00,69.00,66.50
89.00,33.00,52.00,53.70
89.00,87.00,40.00,63.90
52.00,82.00,44.00,57.00
51.00,71.00,39.00,51.00
72.00,85.00,38.00,58.90
72.00,76.00,61.00,67.70
93.00,52.00,27.00,47.70
39.00,34.00,94.00,65.00
79.00,77.00,52.00,64.90
80.00,96.00,27.00,58.30
49.00,86.00,51.00,61.10
61.00,94.00,100.00,90.40
63.00,52.00,38.00,47.20
24.00,78.00,59.00,57.70
27.00,52.00,92.00,67.00
39.00,41.00,97.00,68.60
24.00,99.00,94.00,81.50
84.00,82.00,88.00,85.40
36.00,47.00,76.00,59.30
58.00,48.00,39.00,45.50
78.00,51.00,49.00,55.40
88.00,64.00,46.00,59.80
65.00,43.00,68.00,59.90
41.00,41.00,65.00,53.00
52.00,44.00,91.00,69.10
97.00,79.00,38.00,62.10
77.00,91.00,96.00,90.70
21.00,90.00,50.00,56.20
83.00,25.00,21.00,34.60
74.00,29.00,77.00,62.00
25.00,72.00,41.00,47.10
46.00,87.00,40.00,55.30
72.00,70.00,80.00,75.40
46.00,22.00,71.00,51.30
56.00,57.00,74.00,65.30
24.00,38.00,95.00,63.70
99.00,55.00,80.00,76.30
81.00,32.00,23.00,37.30
37.00,55.00,45.00,46.40
93.00,40.00,67.00,64.10
27.00,90.00,98.00,81.40
84.00,28.00,94.00,72.20
97.00,43.00,38.00,51.30
94.00,73.00,89.00,85.20
84.00,77.00,33.00,56.40
74.00,38.00,35.00,43.70
87.00,30.00,72.00,62.40
56.00,94.00,71.00,74.90
84.00,33.00,27.00,40.20
59.00,64.00,46.00,54.00
77.00,63.00,70.00,69.30
38.00,21.00,50.00,38.90
92.00,78.00,55.00,69.30
29.00,70.00,91.00,72.30
49.00,87.00,40.00,55.90
32.00,93.00,53.00,60.80
57.00,89.00,91.00,83.60
82.00,88.00,40.00,62.80
54.00,76.00,28.00,47.60
99.00,94.00,75.00,85.50
20.00,81.00,52.00,54.30
87.00,94.00,47.00,69.10
23.00,89.00,87.00,74.80
85.00,74.00,75.00,76.70
26.00,53.00,27.00,34.60
45.00,82.00,94.00,80.60
44.00,64.00,89.00,72.50
63.00,71.00,37.00,52.40
23.00,50.00,78.00,58.60
43.00,58.00,29.00,40.50
25.00,22.00,100.00,61.60
42.00,52.00,95.00,71.50
77.00,78.00,46.00,61.80
65.00,50.00,67.00,61.50
74.00,94.00,44.00,65.00
75.00,93.00,28.00,56.90
66.00,100.00,66.00,76.20
85.00,51.00,67.00,65.80
36.00,94.00,58.00,64.40
46.00,63.00,78.00,67.10
52.00,97.00,83.00,81.00
86.00,58.00,50.00,59.60
38.00,37.00,57.00,47.20
49.00,75.00,55.00,59.80
64.00,89.00,60.00,69.50
89.00,26.00,25.00,38.10
26.00,30.00,53.00,40.70
61.00,74.00,62.00,65.40
69.00,64.00,53.00,59.50
71.00,38.00,81.00,66.10
76.00,53.00,34.00,48.10
92.00,95.00,70.00,81.90
43.00,93.00,56.00,64.50
35.00,82.00,89.00,76.10
49.00,47.00,60.00,53.90
43.00,34.00,87.00,62.30
32.00,48.00,51.00,46.30
54.00,80.00,71.00,70.30
77.00,38.00,45.00,49.30
99.00,20.00,59.00,55.30
33.00,76.00,41.00,49.90
22.00,84.00,98.00,78.60
68.00,29.00,23.00,33.80
34.00,91.00,42.00,55.10
68.00,22.00,87.00,63.70
79.00,72.00,25.00,49.90
81.00,68.00,34.00,53.60
76.00,94.00,53.00,69.90
31.00,90.00,25.00,45.70
69.00,30.00,92.00,68.80
53.00,85.00,84.00,78.10
45.00,68.00,39.00,48.90
93.00,96.00,93.00,93.90
82.00,21.00,48.00,46.70
45.00,95.00,70.00,72.50
80.00,24.00,23.00,34.70
77.00,87.00,88.00,85.50
89.00,64.00,44.00,59.00
88.00,30.00,85.00,69.10
57.00,23.00,88.00,62.30
79.00,94.00,87.00,87.50
57.00,91.00,30.00,53.70
97.00,32.00,70.00,64.00
42.00,63.00,66.00,60.30
52.00,22.00,100.00,67.00
83.00,26.00,54.00,51.40
76.00,87.00,91.00,86.80
95.00,48.00,23.00,44.90
99.00,40.00,88.00,75.80
95.00,29.00,54.00,54.70
64.00,94.00,27.00,54.50
76.00,99.00,96.00,92.90
52.00,20.00,50.00,41.40
72.00,20.00,93.00,66.90
70.00,66.00,62.00,64.80
77.00,89.00,84.00,84.10
75.00,40.00,58.00,56.00
71.00,70.00,40.00,55.20
36.00,85.00,53.00,59.20
69.00,72.00,57.00,63.90
40.00,68.00,25.00,40.90
96.00,57.00,48.00,60.30
54.00,29.00,79.00,59.00
33.00,65.00,42.00,47.10
65.00,58.00,23.00,41.90
51.00,87.00,30.00,51.30
61.00,57.00,44.00,51.30
65.00,78.00,24.00,48.40
93.00,66.00,69.00,72.90
75.00,32.00,32.00,40.60
44.00,92.00,43.00,57.90
90.00,29.00,47.00,50.20
100.00,36.00,34.00,47.80
49.00,32.00,77.00,57.90
87.00,73.00,53.00,65.80
48.00,42.00,85.00,64.70
48.00,63.00,78.00,67.50
53.00,67.00,60.00,60.70
34.00,33.00,71.00,52.20
100.00,26.00,77.00,66.30
45.00,75.00,73.00,68.00
45.00,61.00,73.00,63.80
33.00,98.00,53.00,62.50
87.00,45.00,61.00,61.40
64.00,48.00,73.00,63.70
68.00,63.00,63.00,64.00
50.00,39.00,68.00,55.70
96.00,72.00,23.00,52.30
25.00,38.00,28.00,30.40
36.00,25.00,89.00,59.20
87.00,76.00,25.00,52.70
98.00,50.00,40.00,54.60
31.00,37.00,47.00,40.80
98.00,98.00,85.00,91.50
93.00,81.00,94.00,89.90
95.00,39.00,92.00,76.70
88.00,99.00,25.00,59.80
85.00,44.00,34.00,47.20
80.00,36.00,51.00,52.30
64.00,55.00,73.00,65.80
74.00,51.00,75.00,67.60
29.00,50.00,25.00,33.30
36.00,50.00,58.00,51.20
59.00,95.00,96.00,88.30
66.00,96.00,43.00,63.50
60.00,45.00,39.00,45.00
69.00,87.00,36.00,57.90
20.00,65.00,89.00,68.00
88.00,33.00,20.00,37.50
94.00,52.00,91.00,79.90
36.00,91.00,39.00,54.00
43.00,70.00,36.00,47.60
84.00,59.00,53.00,61.00
32.00,72.00,63.00,59.50
96.00,24.00,36.00,44.40
51.00,36.00,75.00,58.50
100.00,87.00,82.00,87.10
97.00,71.00,61.00,71.20
81.00,35.00,20.00,36.70
98.00,36.00,79.00,69.90
97.00,47.00,77.00,72.00
98.00,39.00,39.00,50.80
88.00,41.00,21.00,40.40
44.00,97.00,69.00,72.40
36.00,98.00,59.00,66.10
21.00,58.00,77.00,60.10
96.00,82.00,55.00,71.30
41.00,40.00,36.00,38.20
94.00,100.00,64.00,80.80
66.00,20.00,20.00,29.20
25.00,21.00,64.00,43.30
53.00,30.00,86.00,62.60
65.00,27.00,23.00,32.60
93.00,61.00,79.00,76.40
93.00,85.00,33.00,60.60
22.00,89.00,29.00,45.60
83.00,79.00,56.00,68.30
69.00,95.00,67.00,75.80
57.00,41.00,71.00,59.20
31.00,46.00,63.00,51.50
62.00,24.00,84.00,61.60
68.00,69.00,98.00,83.30
86.00,81.00,74.00,78.50
67.00,90.00,98.00,89.40
24.00,40.00,97.00,65.30
98.00,65.00,81.00,79.60
91.00,23.00,41.00,45.60
75.00,88.00,62.00,72.40
52.00,40.00,69.00,56.90
87.00,87.00,46.00,66.50
33.00,42.00,44.00,41.20
25.00,31.00,68.00,48.30
30.00,36.00,61.00,47.30
75.00,66.00,45.00,57.30
30.00,76.00,48.00,52.80
59.00,59.00,94.00,76.50
36.00,57.00,68.00,58.30
59.00,50.00,39.00,46.30
70.00,73.00,61.00,66.40
30.00,27.00,87.00,57.60
83.00,25.00,80.00,64.10
81.00,80.00,98.00,89.20
43.00,75.00,44.00,53.10
66.00,97.00,64.00,74.30
49.00,28.00,40.00,38.20
20.00,38.00,48.00,39.40
23.00,85.00,40.00,50.10
99.00,26.00,23.00,39.10
46.00,79.00,94.00,79.90
47.00,76.00,76.00,70.20
52.00,69.00,59.00,60.60
61.00,67.00,24.00,44.30
66.00,36.00,62.00,55.00
60.00,36.00,50.00,47.80
88.00,88.00,88.00,88.00
73.00,46.00,77.00,66.90
59.00,95.00,85.00,82.80
43.00,71.00,36.00,47.90
35.00,42.00,92.00,65.60
76.00,83.00,22.00,51.10
94.00,62.00,37.00,55.90
52.00,65.00,68.00,63.90
86.00,93.00,95.00,92.60
28.00,33.00,20.00,25.50
64.00,90.00,39.00,59.30
70.00,63.00,34.00,49.90
29.00,67.00,26.00,38.90
48.00,100.00,92.00,85.60
26.00,79.00,57.00,57.40
72.00,83.00,96.00,87.30
99.00,53.00,97.00,84.20
22.00,62.00,40.00,43.00
76.00,52.00,76.00,68.80
41.00,88.00,43.00,56.10
69.00,52.00,21.00,39.90
60.00,28.00,96.00,68.40
71.00,73.00,43.00,57.60
79.00,61.00,83.00,75.60
69.00,70.00,64.00,66.80
100.00,62.00,71.00,74.10
89.00,90.00,94.00,91.80
53.00,60.00,96.00,76.60
90.00,88.00,100.00,94.40
56.00,94.00,80.00,79.40
67.00,31.00,57.00,51.20
51.00,63.00,56.00,57.10
84.00,74.00,25.00,51.50
31.00,34.00,68.00,50.40
53.00,75.00,62.00,64.10
94.00,89.00,55.00,73.00
88.00,43.00,58.00,59.50
36.00,73.00,57.00,57.60
26.00,47.00,81.00,59.80
78.00,30.00,95.00,72.10
41.00,44.00,58.00,50.40
47.00,29.00,24.00,30.10
65.00,26.00,32.00,36.80
51.00,97.00,24.00,51.30
21.00,50.00,99.00,68.70
35.00,22.00,47.00,37.10
96.00,93.00,50.00,72.10
71.00,26.00,98.00,71.00
22.00,26.00,93.00,58.70
93.00,38.00,49.00,54.50
91.00,63.00,92.00,83.10
40.00,28.00,61.00,46.90
68.00,60.00,66.00,64.60
49.00,33.00,51.00,45.20
62.00,73.00,82.00,75.30
84.00,40.00,80.00,68.80
100.00,30.00,100.00,79.00
88.00,81.00,45.00,64.40
54.00,23.00,49.00,42.20
23.00,98.00,89.00,78.50
53.00,40.00,100.00,72.60
96.00,62.00,44.00,59.80
27.00,69.00,84.00,68.10
29.00,41.00,53.00,44.60
79.00,61.00,21.00,44.60
85.00,38.00,56.00,56.40
40.00,44.00,32.00,37.20
86.00,31.00,68.00,60.50
86.00,82.00,57.00,70.30
92.00,84.00,72.00,79.60
37.00,40.00,66.00,52.40
88.00,74.00,79.00,79.30
90.00,87.00,29.00,58.60
49.00,80.00,40.00,53.80
54.00,66.00,94.00,77.60
86.00,67.00,68.00,71.30
83.00,51.00,52.00,57.90
100.00,54.00,29.00,50.70
88.00,88.00,75.00,81.50
35.00,85.00,39.00,52.00
95.00,24.00,86.00,69.20
64.00,37.00,44.00,45.90
22.00,97.00,22.00,44.50
92.00,36.00,20.00,39.20
53.00,58.00,54.00,55.00
33.00,93.00,64.00,66.50
80.00,92.00,84.00,85.60
25.00,28.00,77.00,51.90
96.00,68.00,89.00,84.10
96.00,38.00,45.00,53.10
42.00,94.00,90.00,81.60
100.00,27.00,78.00,67.10
83.00,60.00,73.00,71.10
25.00,63.00,66.00,56.90
68.00,76.00,46.00,59.40
69.00,53.00,21.00,40.20
23.00,34.00,75.00,52.30
85.00,74.00,47.00,62.70
30.00,33.00,88.00,59.90
37.00,74.00,39.00,49.10
59.00,28.00,91.00,65.70
72.00,81.00,65.00,71.20
93.00,53.00,98.00,83.50
52.00,73.00,65.00,64.80
36.00,58.00,41.00,45.10
57.00,66.00,32.00,47.20
60.00,28.00,23.00,31.90
96.00,46.00,38.00,52.00
60.00,54.00,63.00,59.70
31.00,60.00,54.00,51.20
76.00,27.00,20.00,33.30
67.00,38.00,84.00,66.80
59.00,61.00,59.00,59.60
27.00,42.00,84.00,60.00
79.00,36.00,85.00,69.10
45.00,50.00,94.00,71.00
40.00,35.00,30.00,33.50
63.00,91.00,90.00,84.90
57.00,67.00,38.00,50.50
65.00,74.00,66.00,68.20
31.00,23.00,38.00,32.10
100.00,85.00,51.00,71.00
51.00,67.00,86.00,73.30
41.00,86.00,48.00,58.00
100.00,41.00,57.00,60.80
28.00,82.00,64.00,62.20
75.00,88.00,27.00,54.90
70.00,25.00,92.00,67.50
44.00,63.00,97.00,76.20
78.00,21.00,95.00,69.40
99.00,27.00,42.00,48.90
66.00,35.00,21.00,34.20
98.00,60.00,72.00,73.60
47.00,33.00,85.00,61.80
72.00,25.00,55.00,49.40
97.00,50.00,80.00,74.40
51.00,32.00,57.00,48.30
75.00,41.00,97.00,75.80
40.00,71.00,79.00,68.80
52.00,61.00,24.00,40.70
72.00,34.00,61.00,55.10
39.00,94.00,84.00,78.00
100.00,34.00,64.00,62.20
78.00,98.00,32.00,61.00
91.00,62.00,48.00,60.80
41.00,30.00,98.00,66.20
51.00,24.00,85.00,59.90
52.00,39.00,25.00,34.60
38.00,49.00,69.00,56.80
68.00,63.00,70.00,67.50
20.00,35.00,100.00,64.50
31.00,36.00,78.00,56.00
29.00,32.00,87.00,58.90
26.00,31.00,25.00,27.00
77.00,46.00,38.00,48.20
33.00,82.00,65.00,63.70
61.00,77.00,62.00,66.30
55.00,77.00,97.00,82.60
82.00,23.00,87.00,66.80
28.00,48.00,27.00,33.50
71.00,44.00,74.00,64.40
36.00,55.00,75.00,61.20
92.00,66.00,23.00,49.70
36.00,84.00,31.00,47.90
97.00,69.00,34.00,57.10
65.00,59.00,61.00,61.20
36.00,67.00,82.00,68.30
86.00,35.00,20.00,37.70
66.00,29.00,68.00,55.90
33.00,67.00,35.00,44.20
33.00,63.00,86.00,68.50
45.00,47.00,63.00,54.60
94.00,57.00,89.00,80.40
51.00,21.00,73.00,53.00
60.00,57.00,51.00,54.60
24.00,36.00,35.00,33.10
75.00,48.00,55.00,56.90
46.00,38.00,50.00,45.60
54.00,93.00,67.00,72.20
28.00,71.00,44.00,48.90
22.00,37.00,47.00,39.00
35.00,56.00,42.00,44.80
69.00,24.00,83.00,62.50
23.00,100.00,27.00,48.10
98.00,27.00,25.00,40.20
61.00,63.00,36.00,49.10
97.00,79.00,38.00,62.10
88.00,60.00,63.00,67.10
77.00,49.00,100.00,80.10
25.00,24.00,27.00,25.70
66.00,51.00,52.00,54.50
49.00,47.00,77.00,62.40
66.00,37.00,51.00,49.80
24.00,68.00,31.00,40.70
52.00,27.00,90.00,63.50
20.00,55.00,66.00,53.50
44.00,84.00,78.00,73.00
82.00,56.00,48.00,57.20
77.00,47.00,68.00,63.50
56.00,55.00,89.00,72.20
99.00,93.00,52.00,73.70
35.00,52.00,47.00,46.10
100.00,51.00,76.00,73.30
64.00,33.00,84.00,64.70
52.00,91.00,50.00,62.70
59.00,45.00,99.00,74.80
90.00,87.00,100.00,94.10
31.00,85.00,53.00,58.20
78.00,36.00,75.00,63.90
53.00,34.00,45.00,43.30
73.00,98.00,71.00,79.50
26.00,85.00,64.00,62.70
52.00,32.00,73.00,56.50
76.00,33.00,60.00,55.10
98.00,100.00,50.00,74.60
30.00,38.00,54.00,44.40
69.00,43.00,70.00,61.70
84.00,78.00,40.00,60.20
72.00,49.00,60.00,59.10
78.00,30.00,53.00,51.10
97.00,82.00,94.00,91.00
74.00,60.00,47.00,56.30
48.00,54.00,50.00,50.80
94.00,98.00,61.00,78.70
36.00,51.00,80.00,62.50
75.00,30.00,45.00,46.50
60.00,35.00,32.00,38.50
96.00,83.00,40.00,64.10
95.00,72.00,31.00,56.10
73.00,92.00,77.00,80.70
60.00,21.00,83.00,59.80
53.00,64.00,86.00,72.80
88.00,26.00,34.00,42.40
84.00,78.00,78.00,79.20
35.00,46.00,39.00,40.30
60.00,45.00,34.00,42.50
32.00,90.00,74.00,70.40
59.00,90.00,36.00,56.80
39.00,31.00,28.00,31.10
67.00,67.00,62.00,64.50
54.00,54.00,24.00,39.00
34.00,72.00,97.00,76.90
42.00,41.00,21.00,31.20
68.00,60.00,46.00,54.60
42.00,100.00,75.00,75.90
67.00,74.00,49.00,60.10
67.00,40.00,88.00,69.40
20.00,92.00,61.00,62.10
21.00,79.00,23.00,39.40
27.00,21.00,61.00,42.20
88.00,52.00,95.00,80.70
76.00,40.00,33.00,43.70
62.00,95.00,56.00,68.90
49.00,95.00,30.00,53.30
82.00,57.00,45.00,56.00
85.00,35.00,50.00,52.50
22.00,24.00,99.00,61.10
45.00,29.00,60.00,47.70
31.00,50.00,29.00,35.70
21.00,85.00,54.00,56.70
32.00,72.00,70.00,63.00
33.00,70.00,56.00,55.60
44.00,79.00,51.00,58.00
56.00,21.00,41.00,38.00
83.00,88.00,69.00,77.50
74.00,64.00,76.00,72.00
37.00,64.00,94.00,73.60
30.00,65.00,45.00,48.00
29.00,93.00,81.00,74.20
80.00,94.00,62.00,75.20
71.00,25.00,23.00,33.20
87.00,79.00,65.00,73.60
68.00,34.00,55.00,51.30
99.00,37.00,23.00,42.40
66.00,89.00,61.00,70.40
100.00,35.00,88.00,74.50
50.00,50.00,53.00,51.50
68.00,42.00,44.00,48.20
58.00,76.00,86.00,77.40
49.00,29.00,80.00,58.50
55.00,35.00,95.00,69.00
81.00,82.00,43.00,62.30
25.00,95.00,78.00,72.50
60.00,42.00,53.00,51.10
32.00,100.00,82.00,77.40
55.00,88.00,76.00,75.40
86.00,61.00,27.00,49.00
41.00,92.00,24.00,47.80
41.00,28.00,58.00,45.60
34.00,63.00,31.00,41.20
57.00,28.00,44.00,41.80
80.00,75.00,82.00,79.50
74.00,59.00,59.00,62.00
42.00,71.00,92.00,75.70
28.00,94.00,42.00,54.80
68.00,55.00,36.00,48.10
22.00,50.00,48.00,43.40
20.00,53.00,99.00,69.40
99.00,26.00,68.00,61.60
78.00,99.00,57.00,73.80
42.00,34.00,50.00,43.60
37.00,96.00,59.00,65.70
73.00,95.00,78.00,82.10
72.00,71.00,65.00,68.20
33.00,87.00,85.00,75.20
97.00,99.00,97.00,97.60
58.00,66.00,82.00,72.40
55.00,67.00,28.00,45.10
